data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9349345,231,ETH8540,8540,1-Jun-22,2022,1,Violence against civilians,Attack,GLF: Gambela Liberation Front,OLF: Oromo Liberation Front (Shane Splinter Faction),3,Civilians (Ethiopia),Farmers (Ethiopia),7,37,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,2,Gambella Regional Government Press Secretariat Office; Addis Maleda; TIKVAH Ethiopia,Other-Subnational,"On 1 June 2022, members of Gambela Liberation Front and OLF-Shane rebel group shot and killed 2 civilians while they were farming in Goli kebele (a location coded to woreda capital, Gambela town, in Gambella woreda, Agnewak zone in Gambela). The armed group also kidnapped three people during the attack and released the captives after one day.",2,1654541225,ETH
9349350,404,KEN8785,8785,1-Jun-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,2,Somali Memo; Star (Kenya),National-Regional,"On 1 June 2022, suspected Al Shabaab militants clashed with Kenya military forces at Heyley area along the Bura-Garissa Road (coded to Garissa, Garissa, Garissa). One soldier was injured. Al Shabaab claimed the attack",0,1654541225,KEN
9349351,404,KEN8786,8786,1-Jun-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Garissa,Waberi,Garissa,-0.4536,39.6461,2,Star (Kenya); Somali Memo,National-Regional,"On 1 June 2022, suspected Al Shabaab militants clashed with the police at Heyley area along the Bura-Garissa Road (coded to Garissa, Garissa, Garissa) hours after clashing with the military in the same area (coded separately). The militants burnt down a construction lorry before fleeing the scene. Al Shabaab claimed the attack",0,1654541225,KEN
9349419,706,SOM36980,36980,1-Jun-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-) National Intelligence and Security Agency,,1,12,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Bondhere,2.0456,45.34,1,Calamada; Undisclosed Source; Somali Memo; Al Furqaan,Local partner-Other,"On 1 June 2022, Al Shabaab militants shot and killed a government soldier (NISA) [assumed on duty) near Daljirka Dahsoon neighborhood in Mogadishu - Bondhere (Banadir). The soldier was working at the NISA detention center Godka Jilicow. Al Shabaab claimed responsibility.",1,1654541225,SOM
9349421,706,SOM36983,36983,1-Jun-22,2022,1,Battles,Armed clash,Hawadle-Ali Madaxweyne Sub-Clan Militia (Somalia),,4,Al Shabaab,,2,24,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Booco,4.3302,45.3926,1,Radio Risala; Radio Kulmiye; Undisclosed Source; Radio Dalsan; Hiiraan (Somalia),Local partner-Other,"On 1 June 2022, Hawadle-Ali Madaxweyne sub-clan militia attacked Al Shabaab militants at bases in Booco village (Bulo Burto, Hiraan). At least fifteen AS militants and four Hawadle-Ali Madaxweyne sub-clan were killed. This is after Al Shabaab previously killed an elder from the clan.",19,1654541225,SOM
9349422,706,SOM36985,36985,1-Jun-22,2022,1,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,Military Forces of Somalia (2022-) Special Forces,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Beerhani,-0.2201,42.1959,2,Garowe Online; Radio Risala; Undisclosed Source; Radio Kulmiye; Hiiraan (Somalia),Local partner-Other,"On 1 June 2022, Jubaland security forces and government security forces (Danab/Bancroft) in an operation clashed with Al Shabaab militants at hideouts near Beerhani village (Kismaayo, Lower Juba) and Kamjaroon village (coded separately). Four militants were killed and one was captured. Fatalities split between two events.",2,1654541225,SOM
9349423,706,SOM36986,36986,1-Jun-22,2022,1,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,Military Forces of Somalia (2022-) Special Forces,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kamjaroon,0.0742,42.5899,2,Radio Risala; Garowe Online; Undisclosed Source; Hiiraan (Somalia); Radio Kulmiye,Local partner-Other,"On 1 June 2022, Jubaland security forces and government security forces (Danab/Bancroft) in an operation clashed with Al Shabaab militants at hideouts near Kamjaroon village (Jamaame, Lower Juba) and Beerhani village (coded separately). Four militants were killed and one was captured. Fatalities split between two events.",2,1654541225,SOM
9349424,706,SOM36988,36988,1-Jun-22,2022,1,Battles,Armed clash,Police Forces of Somalia (2022-),,1,Military Forces of Somalia (2022-),,1,11,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Karan,2.0652,45.39,1,Caasimada; Undisclosed Source,Local partner-Other,"On 1 June 2022, police forces in a checkpoint clashed with government security forces (SNA) in front of the Karan police station in Mogadishu - Karan (Banadir). Two police officers were killed and two others were injured including a civilian.",2,1654541225,SOM
9349427,706,SOM36991,36991,1-Jun-22,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Unidentified Clan Group (Somalia),7,27,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0581,45.3003,1,Undisclosed Source; Calamada; Al Furqaan,Local partner-Other,"On 1 June 2022, Al Shabaab militants shot and killed a clan elder who was an electoral delegate that took part in the federal parliamentary elections in Southwest state in Tabelaha Shiekh Ibrahim Weydow neighborhood in Mogadishu - Daynile (Banadir). Al Shabaab claimed responsibility.",1,1654541225,SOM
9349432,706,SOM37002,37002,1-Jun-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-),Civilians (Somalia),1,12,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0581,45.3003,1,Calamada; Radio Kulmiye; Radio Risala; Caasimada; Undisclosed Source,Local partner-Other,"On 1 June 2022, an IED by Al Shabaab militants detonated, targeting a government security forces (SNA) convoy in Jaale Siyad neighborhood in Mogadishu - Daynile (Banadir). Two soldiers were killed and three others were injured. Civilian bystanders were also injured. Al Shabaab claimed responsibility.",2,1654541225,SOM
9349519,404,KEN8787,8787,1-Jun-22,2022,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Kosile,0.7507,35.9401,1,Daily Nation (Kenya),National,"On 1 June 2022, suspected Pokot militia clashed with the police in Kosile (Baringo North, Baringo). Two people, including a militia, were killed and a police officer injured, as the militia made away with unknown number of livestock.",2,1654541226,KEN
9349520,404,KEN8804,8804,1-Jun-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),Marakwet Ethnic Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Uasin Gishu,Moiben,Kimumu,Eldoret,0.5167,35.2833,1,Daily Nation (Kenya),National,"On 1 June 2022, a section of members of the Marakwet community dressed in white outfits, waved placards as they marched along the Eldoret-Uganda highway to the Huruma grounds in Eldoret (Moiben, Uasin Gishu) against increased insecurity in the Kerio Valley region. The group demanded a lasting solution to the protracted armed conflict. [size=no report]",0,1654541226,KEN
9349552,454,MAW1071,1071,1-Jun-22,2022,1,Riots,Mob violence,Rioters (Malawi),Vigilante Group (Malawi),5,Civilians (Malawi),,7,57,Eastern Africa,Malawi,Southern,Mulanje,Mulanje Boma,Mulanje,-16.0333,35.5,1,Face of Malawi,National,"On 1 June 2022, three rioters beat up and injured a man for allegedly breaking into a house in Mulanje (Mulanje Boma, Mulanje, Southern). The man was mistaken for being a burglar. [size=3]",0,1654541226,MWI
9349657,231,ETH8547,8547,1-Jun-22,2022,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Police Forces of Ethiopia (2018-) Oromo Regional Special Forces,,1,16,Eastern Africa,Ethiopia,Oromia,East Hararge,Aweday town,Aweday,9.3663,42.0436,1,Oromiya Media Network,International,"On 1 June 2022, youth from across East Hararge woredas gathered in Aweday town, Aweday (East Hararge, Oromia) and protested what they say is 'forced recruitment of youths to military' by the government. Oromia regional special police fired live ammunitions at protesters and killed 1 and wounded 17 people in 02-kebele. [size=no report]",1,1654541226,ETH
9349834,231,ETH8537,8537,1-Jun-22,2022,3,Strategic developments,Arrests,Police Forces of Ethiopia (2018-) Federal Police,Police Forces of Ethiopia (2018-) SNNPR Special Forces,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Sidama,Sidama,Hawasa town,Hawasa,7.0621,38.4764,3,VOA,International,"Around 1 June 2022 (as reported), Federal Police and SNNP regional special police forces announced the arrest of over 1000 people from all over the region after accusing them of 'trying to cause violence in the region center', over the course of two weeks. The event is coded to a regional capital, Hawasa, Hawasa town, Sidama (SNNP).",0,1654541227,ETH
9350591,231,ETH8538,8538,1-Jun-22,2022,2,Violence against civilians,Attack,Fano Youth Militia,,3,Civilians (Ethiopia),Farmers (Ethiopia); Women (Ethiopia),7,37,Eastern Africa,Ethiopia,Oromia,East Wellega,Kiremu,Kiremu,9.95,36.8667,2,Oromiya Media Network,International,"Around 1 June 2022 (week of), Amhara Fano militias opened gunfire on farmers returning from work in a farm field and killed 3 women in Gudina Jiregna kebele (unknown location coded to admin center, Kiremu, in Kiremu woreda, East Wellega, Oromia).",3,1654553856,ETH
9356558,231,ETH8533,8533,1-Jun-22,2022,1,Battles,Armed clash,Gumuz Liberation Front,,3,Military Forces of Ethiopia (2018-),,1,13,Eastern Africa,Ethiopia,Benshangul/Gumuz,Kemashi,Mizyiga,Belo Jiganfoy,9.3591,36.1851,1,BBC News; Deutsche Welle; Oromiya Media Network,International,"On 1 June 2022, Gumuz Liberation Front militants clashed with ENDF in Soge town, Belo Jiganfoy, Mizyiga woreda, (Kamashi, Benshangul/Gumuz), resulting in the killing of 19 people, including 16 members of GPDM, the Miziga woreda chief administrator, a local investor, and his son in an exchange of fire. The clash was sparked following the killing of an ENDF soldier in the town by members of the rebel group who previously agreed to cease armed struggle but refused to disarm.",19,1655155233,ETH
9356624,508,MZM2789,2789,1-Jun-22,2022,1,Protests,Peaceful protest,Protesters (Mozambique),Street Traders (Mozambique),6,,,0,60,Eastern Africa,Mozambique,Cabo Delgado,Macomia,Macomia,Macomia,-12.2467,40.1208,1,Cabo Ligado; Mozambique Bulletin Subscribe; Carta de Mocambique,Local partner-Other,"On 1 June 2022, a group of street sellers protested in Macomia (Macomia, Cabo Delgado) against kidnapping and extortions perpetrated by the Mozambican forces. A M-Pesa agent was kidnapped by Mozambican forces on the previous day (coded separately) at a village market and released by the soldiers after the protest. Four other traders were kidnapped by Mozambican forces in May according to the protesters. [size=no report]",0,1655155233,MOZ
9356765,231,ETH8580,8580,1-Jun-22,2022,2,Strategic developments,Arrests,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Civilians (Ethiopia),OLF: Oromo Liberation Front (Shane Splinter Faction),7,17,Eastern Africa,Ethiopia,Amhara,Oromia,Kemise town,Kemise,10.7244,39.874,1,Deutsche Welle,International,"Around 1 June 2022 (week of), Amhara regional special police forces arrested 400 people, including 103 OLF Shane rebels, in Kemise town, Kemise (Oromia, Amhara) after accusing them of supporting and/or being members of the OLF Shane rebel group.",0,1655155234,ETH
9357043,728,SSD8570,8570,1-Jun-22,2022,2,Riots,Mob violence,Rioters (South Sudan),Horiyok Ethnic Group (South Sudan),5,Civilians (South Sudan),Military Forces of South Sudan (2011-); Horiyok Ethnic Group (South Sudan),7,57,Eastern Africa,South Sudan,Eastern Equatoria,Ikotos,Imotong,Imotong,4.1709,32.8437,2,Radio Tamazuj,National,"Around 1 June 2022 (week of), a mob lynched an SSPDF soldier (presumed to be off-duty) who was attending his uncle's funeral at Lomude in Imotong payam (Ikotos county, Eastern Equatoria state) on suspicion that he was a wizard. Six people were arrested, and one other has fled to the capital. Both victim and attackers are presumed to be from the Horiyok/Imotong ethnic group. [size=no report]",1,1655155235,SSD
9357063,404,KEN8849,8849,1-Jun-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),ODM: Orange Democratic Movement; Azimio la Umoja One Kenya Coalition Party; Private Security Forces (Kenya),7,37,Eastern Africa,Kenya,Nairobi,Westlands,Karura,Gigiri,-1.2326,36.8153,2,Star (Kenya),National,"On 1 June 2022, unidentified militia abducted a campaign security agent for the ODM, Azimio la Umoja women representative nominee in Kibarage slums, near Gigiri (Westlands,Nairobi). The victim was held for ransom and later rescued the same day by police in an undercover operation.",0,1655155235,KEN
9365872,728,SSD8580,8580,1-Jun-22,2022,3,Battles,Armed clash,Rek Clan Militia (South Sudan),Dinka Ethnic Militia (South Sudan),4,Unidentified Ethnic Militia (South Sudan),,4,44,Eastern Africa,South Sudan,Warrap,Tonj North,Warrap,Warrap Town,8.0886,28.6364,2,Eye Radio (South Sudan),National,"Around 1 June 2022 (beginning of month), seven people were killed in 'ethnic violence' at an unspecified location(s) in Tonj North county (Warrap state; coded to admin2 HQ of Warrap Town). At least one of the actors is presumed to be a Rek Dinka militia, and the event is coded as an armed clash pending further information.",7,1655833736,SSD
9366023,404,KEN8867,8867,1-Jun-22,2022,2,Protests,Peaceful protest,Protesters (Kenya),Refugees/IDPs (Kenya),6,,,0,60,Eastern Africa,Kenya,Nyamira,Nyamira,Bogichora,Nyamira,-0.5666,34.9167,1,Star (Kenya),National,"Around 1 June 2022 (week of), 2007-08 election violence IDPs demonstrated by marching in the streets of Nyamira town (Nyamira, Nyamira) against delayed resettlement. The group demanded to be resettled or else they will boycott the August 9 general elections. [size=no report]",0,1655833736,KEN
9348581,800,UGA7946,7946,31-May-22,2022,1,Violence against civilians,Attack,Police Forces of Uganda (1986-),,1,Civilians (Uganda),Labour Group (Uganda),7,17,Eastern Africa,Uganda,Northern,Apac,Apac,Apac,1.9756,32.5386,1,Daily Monitor (Uganda); Independent (Uganda),National,"On 31 May 2022, police forces beat up a worker from Sadeem Al-Kuwait General Trading & Contracting Company in Apac (Apac, Northern). The man was among dozens of workers who had laid down their tools over delayed salaries, harassment and poor working conditions. Two policemen were later arrested.",0,1654534166,UGA
9348637,800,UGA7945,7945,31-May-22,2022,1,Violence against civilians,Attack,Karamajong Ethnic Militia (Uganda),Pastoralists (Uganda),4,Civilians (Uganda),Government of Uganda (1986-); Labour Group (Uganda),7,47,Eastern Africa,Uganda,Northern,Kotido,Jie,Kamoru,2.8113,34.0095,1,Daily Monitor (Uganda),National,"On 31 May 2022, six assumed Karamajong pastoralists shot and killed the chief of Kamoru sub county and injured a social worker at Kamoru Trading Centre (Kotido, Northern).",1,1654534166,UGA
9348727,108,BUR10923,10923,31-May-22,2022,1,Protests,Peaceful protest,Protesters (Democratic Republic of Congo),Refugees/IDPs (Democratic Republic of Congo); Banyamulenge Ethnic Group (Democratic Republic of Congo); Women (Democratic Republic of Congo),6,,,0,60,Eastern Africa,Burundi,Ruyigi,Butezi,Bwagiriza,Bwagiriza,-3.3476,30.3,1,SOS Medias,New media,"On 31 May 2022, hundreds of Congolese Banyamulenge refugees, primarily women, demonstrated in front of the office of the chief of Bwagiriza Refugee Camp (Butezi, Ruyigi), demanding the release of one of their leaders. The leader was arrested when he protested the replacement of a chief of the camp from Tutsi ethnic group by a chief from Hutu ethnic group. [size=hundreds]",0,1654534167,BDI
9348783,800,UGA7952,7952,31-May-22,2022,1,Riots,Mob violence,Rioters (Uganda),Vigilante Group (Uganda),5,Civilians (Uganda),,7,57,Eastern Africa,Uganda,Eastern,Mayuge,Bunya,Bukoli,0.4955,33.3692,2,URN (Uganda),National,"On 31 May 2022, residents lynched two suspected thieves in Bukoli zone (Mayuge, Eastern). [size=no report]",2,1654534167,UGA
